Open,High,Low,Close
1907.19,1911.64,1896.36,1901.85
1901.12,1907.2,1891.84,1891.92
1891.93,1903.46,1885.04,1889.33
1889.25,1896.84,1886.8,1889.37
1889.08,1898.78,1884.86,1894.67
1894.52,1904.47,1889.16,1897.38
1897.46,1920.38,1897.17,1915.38
1915.14,1923.35,1911.81,1916.69
1916.92,1922.36,1903.8,1914.21
1915.31,1926.08,1912.84,1920.06
1919.78,1938.15,1914.46,1937.32
1937.55,1949.1,1934.97,1942.42
1942.55,1947.87,1939.01,1940.06
1939.88,1952.91,1934.44,1939.85
1940.34,1946.36,1936.79,1938.58
1938.4,1938.97,1925.36,1925.97
1926.0,1929.18,1915.31,1916.42
1916.6,1923.58,1916.26,1919.62
1919.38,1929.71,1917.34,1919.13
1919.83,1930.73,1916.8,1922.33
1922.74,1924.5,1907.64,1913.34
1912.77,1915.71,1905.59,1908.15
1908.54,1912.88,1901.0,1910.51
1910.77,1930.39,1909.8,1923.68
1923.77,1934.23,1922.57,1933.61
1933.44,1937.41,1929.81,1931.32
1931.62,1947.42,1927.95,1930.36
1930.78,1931.59,1913.94,1919.94
1919.88,1929.1,1919.44,1925.25
1924.76,1927.16,1915.16,1915.78
1916.04,1916.81,1899.12,1900.58
1900.38,1903.9,1872.54,1874.99
1876.04,1879.53,1857.68,1864.8
1865.24,1879.84,1846.32,1848.74
1847.81,1850.59,1827.14,1827.77
1828.8,1833.36,1815.32,1822.94
1822.84,1830.51,1816.64,1821.1
1821.53,1829.2,1813.07,1820.24
1820.26,1834.88,1810.43,1831.84
1848.06,1863.5,1844.23,1861.35
1861.1,1865.4,1853.0,1860.42
1859.76,1877.18,1858.63,1874.27
1874.56,1884.95,1867.89,1868.73
1868.85,1932.41,1868.7,1932.41
1929.58,1929.58,1908.18,1920.06
1919.7,1931.56,1912.41,1923.05
1923.36,1962.6,1923.24,1947.62
1947.5,1977.72,1945.25,1974.28
1974.09,1997.17,1972.02,1980.9
1965.68,1982.82,1964.38,1972.74
1972.68,1980.83,1953.59,1971.03
1971.38,1987.24,1963.05,1979.45
1980.79,1993.45,1971.86,1984.73
1984.51,2009.36,1976.88,2005.91
2004.22,2006.82,1990.92,1996.15
1995.58,2007.89,1978.88,1983.97
1983.8,1992.02,1969.88,1982.67
1983.25,1991.03,1978.85,1985.77
1985.28,2004.09,1983.28,1992.52
1992.4,1993.14,1977.4,1977.82
1977.83,1978.36,1956.68,1969.03
1968.77,1971.06,1947.44,1950.2
1950.0,1965.58,1944.64,1958.41
1958.3,1960.82,1933.04,1938.62
1938.57,1949.2,1931.72,1946.11
1946.17,1970.96,1943.81,1963.16
1962.58,1975.1,1955.44,1959.19
1960.08,1987.96,1956.52,1981.1
1980.86,1993.42,1978.64,1980.56
1978.25,1985.25,1965.42,1977.65
1977.91,2007.57,1977.71,1998.26
1998.88,2006.24,1986.91,1989.81
1989.18,1998.51,1989.12,1992.74
1992.98,2003.67,1991.45,2002.48
2002.4,2018.19,2000.64,2014.18
2014.05,2043.04,2011.7,2041.07
