Open,High,Low,Close
147.137,147.5,146.896,147.308
147.309,147.309,141.626,144.142
144.095,145.211,142.496,144.979
144.909,146.587,144.813,146.158
146.145,146.176,144.73,145.465
145.448,145.994,142.632,142.894
142.888,142.905,140.961,141.879
141.845,142.47,141.429,142.159
142.05,143.158,142.008,142.794
142.708,144.956,142.25,143.838
143.803,144.1,143.262,143.56
143.554,143.568,142.046,142.122
142.116,142.662,141.868,142.441
142.21,142.636,142.093,142.384
142.324,142.85,141.549,141.837
141.812,141.812,140.252,141.415
141.338,141.918,140.801,141.019
140.827,142.214,140.812,141.991
141.984,143.73,141.771,143.292
143.28,144.85,142.855,144.632
144.604,145.975,143.806,144.529
144.441,144.923,143.661,144.234
144.201,144.626,143.422,144.482
144.425,145.832,144.319,145.766
145.74,146.416,145.061,145.287
145.267,145.567,144.356,144.9
144.85,145.944,144.781,145.762
145.655,147.314,145.587,147.182
147.168,148.524,147.046,148.153
148.081,148.304,147.658,148.158
148.045,148.808,147.84,148.15
148.197,148.303,147.619,148.117
147.919,148.697,146.982,148.371
148.274,148.386,146.653,147.513
147.347,147.951,147.085,147.662
147.544,148.206,147.422,148.13
148.066,148.336,147.255,147.494
147.299,147.929,147.099,147.595
147.533,147.9,146.01,146.965
146.845,147.118,145.897,146.423
146.416,148.586,146.243,148.383
148.412,148.896,148.27,148.679
148.589,148.789,147.82,147.944
147.895,148.259,147.627,148.176
148.088,149.48,147.932,149.318
149.263,149.576,149.011,149.269
149.283,149.48,148.93,149.353
149.287,150.885,149.264,150.797
150.754,150.779,150.346,150.591
150.507,150.567,149.531,149.932
149.857,150.646,149.829,150.186
150.056,150.193,149.877,150.125
150.064,150.441,149.686,149.993
149.88,150.392,149.855,150.284
150.28,150.691,150.018,150.535
150.513,150.771,150.295,150.538
150.49,150.84,150.292,150.708
150.632,150.705,150.076,150.52
150.45,150.846,150.374,150.7
150.656,150.663,149.208,149.999
149.92,150.718,149.903,150.12
149.935,150.57,149.841,150.52
150.485,150.547,149.705,150.058
150.008,150.086,149.094,149.401
149.306,149.365,147.591,148.027
147.96,148.12,146.483,147.074
146.976,147.148,146.488,146.948
146.778,148.177,146.622,147.662
147.633,148.048,147.234,147.753
147.726,148.358,147.434,148.306
148.301,149.165,148.033,149.051
148.969,149.333,148.912,149.154
149.085,150.963,149.001,150.85
150.809,151.817,150.719,151.241
151.247,151.756,150.265,151.633
151.609,151.863,151.003,151.446
151.268,151.545,151.053,151.415
151.403,151.603,151.207,151.553
151.511,151.973,151.027,151.319
151.282,151.547,151.152,151.374
151.356,151.502,151.165,151.329
151.265,151.774,151.161,151.648
151.616,151.802,151.466,151.546
151.529,151.954,151.442,151.689
151.634,151.769,151.121,151.342
151.296,151.752,150.813,151.615
151.625,151.944,151.475,151.837
151.738,151.937,151.571,151.77
151.692,153.243,151.65,153.14
153.079,153.319,152.759,153.268
153.215,153.386,152.591,153.26
153.053,154.446,152.813,154.265
154.247,154.788,153.907,154.722
154.624,154.735,154.159,154.372
154.319,154.68,153.958,154.649
154.623,154.674,153.591,154.635
154.569,154.852,154.368,154.83
154.822,154.875,154.554,154.827
154.776,155.375,154.732,155.34
155.238,155.748,155.194,155.641
155.57,158.437,154.967,158.296
157.814,160.234,154.529,156.324
156.297,157.848,156.059,157.81
157.667,157.989,153.0,154.375
154.392,156.287,153.059,153.666
153.62,153.762,151.864,152.919
152.852,154.008,152.732,153.893
153.877,154.748,153.844,154.69
154.565,155.685,154.532,155.497
155.502,155.952,155.16,155.464
155.46,155.903,155.266,155.773
155.656,156.251,155.509,156.216
156.151,156.787,156.116,156.426
156.39,156.562,154.693,154.894
154.869,155.538,153.6,155.391
155.379,155.979,155.25,155.648
