Open,High,Low,Close
26628.96,26783.34,26272.09,26450.1
26433.02,26529.95,25346.48,25780.08
25737.6,26213.38,25649.9,26131.66
26031.04,26136.16,25596.08,25879.13
25886.53,26421.34,25702.93,25842.87
25760.09,26082.44,24778.26,24910.98
25027.59,25481.8,24743.83,25478.59
25548.53,26477.75,25086.55,26436.65
26277.75,26802.75,26155.81,26535.0
26494.67,26684.03,26337.55,26464.97
26359.75,27033.72,26239.49,26711.41
26706.86,28249.8,26633.4,28161.11
28073.93,30778.3,28073.93,29953.4
29804.96,30502.46,29509.05,30160.62
30062.29,31421.29,29789.69,30927.75
30658.19,30812.15,30258.89,30510.83
30453.65,31051.79,30276.62,30377.45
30376.96,30663.9,29922.53,30176.79
30099.79,30998.41,30094.77,30649.58
30541.29,30741.01,29825.8,30081.72
30034.19,30822.48,30007.16,30392.59
30394.21,31262.62,29425.53,30389.54
30432.79,30660.54,30308.75,30586.29
30546.51,30669.1,30112.71,30585.97
30586.23,31397.64,30410.45,31124.3
31019.94,31332.79,30610.59,30792.31
30710.79,30881.11,30185.18,30467.06
30397.92,31514.54,29816.3,30305.28
30223.61,30452.17,29691.03,30249.27
30290.31,30391.79,30001.23,30165.54
30102.5,30451.93,30069.17,30193.35
30157.95,31060.45,29947.78,30781.44
30726.43,30816.45,30187.86,30565.47
30512.21,30970.15,30196.84,30328.83
30328.59,31847.68,30236.9,31352.16
31294.59,31636.29,29900.99,30198.84
30184.36,30397.8,30184.36,30303.39
30260.0,30445.1,30064.29,30273.13
30215.49,30372.71,29653.89,29929.63
29968.01,30284.31,29454.77,29774.7
29779.69,30187.49,29749.47,29958.93
29903.73,30421.61,29539.18,29730.11
29673.57,30061.12,29673.57,29877.26
29891.89,30000.73,29792.46,29827.48
29780.35,30347.6,29585.4,30148.25
30129.16,30142.44,28839.83,29134.7
29127.81,29365.79,29043.44,29218.79
29147.05,29678.04,29081.98,29588.41
29555.18,29660.11,29064.44,29126.61
29080.09,29536.25,29080.09,29324.51
29311.24,29400.03,29248.08,29351.23
29317.76,29446.65,28984.78,29277.3
29184.16,29524.67,29099.44,29204.24
29084.29,29341.56,28535.59,29208.29
29144.0,30031.26,28892.41,29102.54
28999.79,29394.09,28932.59,29280.31
29238.64,29313.1,28707.83,28882.28
29030.66,29107.8,28946.87,29036.71
28983.76,29125.35,28953.13,29076.29
29031.0,29180.97,28651.81,29161.81
29094.92,30000.35,29094.92,29975.26
29943.96,30226.29,29340.29,29469.45
29377.79,29710.67,29303.07,29404.67
29415.58,29533.48,29143.81,29382.05
29368.45,29471.75,29347.66,29401.59
29351.0,29445.4,29269.18,29402.29
29406.64,29666.87,29045.81,29360.76
29286.14,29458.99,29037.44,29165.28
29062.29,29222.97,28806.54,28929.3
28849.08,28948.76,27450.31,27577.86
27566.42,27680.29,24178.89,26096.95
26078.48,26257.27,25787.92,26040.34
26064.54,26292.2,25961.07,26220.92
26203.13,26221.46,25808.05,26112.56
26091.38,26245.99,25710.65,25853.43
25782.67,26805.23,25301.46,26581.55
26462.25,26611.96,25811.96,26008.8
25966.16,26288.15,25714.1,26041.27
26024.39,26105.36,25969.06,26017.32
25969.51,26168.62,25942.03,26079.63
26029.48,26237.89,25836.15,25973.34
25958.23,28141.58,25898.08,27593.71
27503.15,27778.25,26960.23,27253.44
27201.51,27556.43,25850.47,25963.58
25868.04,26130.37,25309.92,25740.15
25747.13,25981.45,25630.01,25842.15
25793.51,26125.67,25793.51,26045.85
25966.17,26090.23,25693.5,25824.37
25726.65,25880.93,25536.8,25696.26
25601.6,26006.66,25329.87,25656.73
25608.19,26008.66,25587.07,26007.31
25999.64,26437.73,25586.19,25889.12
25894.94,25934.51,25770.09,25859.01
25813.51,25910.1,25512.14,25813.34
25708.15,26002.28,24868.93,25066.62
24999.99,26552.15,24999.99,26076.51
25975.65,26404.41,25756.55,26224.15
26162.58,26845.45,26121.22,26574.4
26578.65,26686.47,26217.24,26408.22
26446.76,26882.19,26388.32,26533.16
26530.16,26618.98,26420.21,26431.84
26359.15,27421.52,26359.15,26768.34
26678.32,27490.63,26669.96,27182.62
27074.15,27386.9,26789.03,27071.36
27015.72,27242.51,26343.09,26579.32
26540.79,26739.65,26458.9,26531.22
26567.33,26635.6,26509.72,26591.0
26541.26,26734.91,26336.33,26497.53
26436.15,26519.38,25977.84,26300.52
26244.46,26394.36,26074.91,26143.84
26158.6,26829.75,26072.21,26233.2
26166.01,27306.38,26163.01,27094.94
26999.96,27239.45,26610.69,26887.06
26877.01,27094.02,26822.26,27063.77
27023.25,27287.69,26950.72,27107.33
27064.93,28599.93,27064.93,27831.77
27862.65,27873.04,27131.45,27391.7
27288.99,27833.65,27187.28,27656.94
27615.83,28119.65,27350.71,27455.92
27383.99,28055.43,27166.08,27985.88
28039.49,28146.21,27854.5,27935.55
27879.75,28107.43,27700.08,27919.49
27918.57,28002.39,27259.68,27579.64
27529.09,27738.15,27287.77,27399.46
27333.64,27478.14,26514.36,26697.76
26629.15,26936.68,26536.62,26724.28
26642.69,27051.07,26642.69,26944.67
26995.44,27075.3,26749.0,26847.13
26805.36,27227.03,26787.7,27194.35
27142.69,30420.52,27037.76,28354.86
28307.93,28630.84,28070.67,28464.21
28374.78,28995.87,28141.9,28251.27
28244.44,28930.42,28098.93,28714.73
28678.07,30251.49,28591.11,29604.16
29641.76,30377.73,29470.38,30032.86
30004.01,30276.73,29623.49,29860.74
29793.13,31832.36,29709.09,31552.09
31543.96,35493.54,31434.08,33622.01
33489.93,35131.14,33488.41,34678.8
34630.98,34844.61,33728.81,34187.73
34104.16,34296.37,33340.75,33797.09
33844.95,34531.44,33793.97,34133.22
34082.59,34774.87,33936.25,34593.67
34543.09,34876.72,34015.11,34447.75
34378.35,34733.66,34034.97,34639.27
34532.48,35481.81,34070.12,35329.15
35497.35,35977.65,34309.42,34918.11
34805.6,34978.63,34113.51,34636.86
34617.07,34960.85,34559.89,34767.04
34729.51,35332.46,34402.79,34667.6
34666.03,35369.58,34666.03,35009.8
34972.35,35917.71,34521.99,35519.38
35397.87,35929.37,35084.75,35585.54
35712.7,37997.05,35543.02,36529.44
36527.12,37467.12,36322.84,37348.08
37187.71,37511.43,36914.22,36986.74
36932.01,37241.33,36623.5,37180.84
37170.25,37437.15,36333.76,36511.14
36484.0,36759.5,34659.55,35588.28
35596.46,37858.42,35362.7,37645.47
37635.99,37978.28,35494.85,35977.37
36047.87,36818.74,35852.84,36390.37
36462.19,36852.37,36195.73,36566.81
36523.26,37089.71,36404.82,37019.4
36917.12,37776.59,36644.39,37420.79
37401.1,37670.45,36245.61,36834.56
36791.32,37867.31,35599.45,37606.0
37570.83,37759.43,36865.35,37248.93
37187.47,38440.71,37187.47,37839.31
37717.24,37912.1,37583.87,37825.59
37748.01,37846.85,37130.81,37647.83
37698.23,37780.12,36714.06,37026.87
36978.74,38409.87,36875.67,37991.49
37912.08,38498.12,37568.97,37716.12
37691.28,38148.07,37469.05,37737.12
37739.7,39000.9,37603.45,38851.3
38721.7,39768.14,38656.12,39603.26
39510.51,39849.87,39282.37,39719.84
39750.59,42159.87,39742.29,42030.15
41895.55,44218.37,41371.01,44029.71
43804.02,44503.63,43332.64,43801.27
43849.58,44051.39,42829.54,43374.36
43381.7,44754.62,43075.43,44376.02
44351.59,44424.52,43725.27,43995.12
43937.25,44057.62,43574.28,43797.77
43802.04,43895.39,40153.27,41054.67
41129.51,42084.35,40631.59,41042.29
41163.58,43183.48,40508.53,42931.88
43051.37,43506.87,41546.36,42962.73
42930.93,43196.57,41636.56,42185.3
42100.23,42681.02,41607.97,42268.16
42208.75,42368.87,41482.49,41892.33
41879.76,42740.37,40490.76,42588.97
42467.26,43458.97,41767.4,42443.53
42408.74,44303.87,42169.17,43426.71
43498.04,44262.26,43279.32,43994.37
43933.37,44439.42,43414.71,43761.97
43805.95,44081.62,43301.87,43782.68
43747.51,43971.37,43428.08,43519.35
43516.21,43803.67,42541.63,43529.46
43515.64,43732.37,41533.76,42312.57
42320.39,43554.95,42097.4,43362.12
43353.39,43821.61,42267.93,42412.54
42443.35,43147.77,41658.24,41906.16
41789.39,42596.37,41526.03,42301.12
42199.76,42863.37,41961.51,42490.37
42399.15,43841.25,42004.56,43610.77
43525.76,45944.92,43327.49,45048.87
45103.87,45524.32,40633.98,42899.96
42816.82,44751.53,42592.24,44442.84
44507.83,44795.56,42332.23,43845.51
43785.55,44346.67,43432.61,43928.87
43892.87,44492.99,43754.12,44246.37
44144.96,47314.81,43179.33,47105.06
46862.01,47932.01,44803.07,45559.01
45413.25,46713.51,44322.71,45888.04
45743.14,49048.7,45525.05,46155.21
46167.01,46522.85,43132.55,43445.91
42843.96,43252.83,42406.96,42962.74
42989.7,43056.84,41924.5,42460.75
42488.17,43317.05,41669.71,42694.62
42587.78,43556.32,42016.56,43370.81
43379.88,43429.0,42162.82,42646.41
42572.94,42875.47,40591.07,41064.92
41098.3,42149.4,40228.0,41632.37
41622.42,41831.31,41408.92,41694.66
41658.51,41848.84,41504.14,41743.42
41712.44,41749.54,39365.82,39792.37
39688.54,40143.44,38504.31,39203.3
39159.36,40524.26,39159.36,39748.69
39683.64,40284.64,39510.8,39905.35
39875.83,42227.61,39793.1,41973.95
41842.22,42161.53,41383.95,42127.32
42148.33,42847.93,41675.38,41976.63
41828.47,43312.45,41593.81,43200.05
43138.12,43855.08,43073.48,43531.09
43507.67,43742.87,42256.25,42405.02
42391.17,43274.13,41835.03,43117.01
42957.95,43465.9,42530.12,42982.41
43168.99,43353.47,42864.89,43027.43
43008.51,43090.85,42509.65,42747.22
42785.56,43509.91,42140.7,42343.75
42288.96,43360.57,42288.96,43170.74
43092.07,44395.65,42752.56,44183.51
44134.11,45617.25,44121.29,45351.85
45360.45,48210.73,45211.56,47547.56
47218.86,48190.66,46877.21,47940.27
47910.73,48605.95,47582.45,48094.85
48098.38,50374.41,47710.99,49861.83
49925.49,50416.21,48308.52,49529.51
49499.6,52090.03,49256.58,51784.54
51703.65,52866.49,51369.83,51415.79
51478.84,52600.31,51390.61,51993.04
51939.62,52252.66,50641.75,51830.94
51690.94,52093.71,51174.76,51878.61
51884.74,52497.69,51666.35,51883.46
51898.42,53020.96,50744.7,52066.01
51994.6,52545.43,50583.64,51374.5
51272.47,52057.66,50910.31,51607.53
51594.57,51684.91,50618.41,51012.74
50771.64,51688.37,50476.67,51572.21
51616.01,51966.88,51261.58,51773.72
51726.56,54962.88,50898.16,54637.58
54614.9,57622.08,54482.63,56669.24
56721.81,64212.35,56662.28,60524.45
60702.01,63672.81,60354.69,61449.51
61229.01,63237.25,60728.12,62641.56
62385.46,62508.56,61636.83,61979.73
61908.81,63040.87,61373.1,62852.63
62795.98,67911.97,62286.73,67486.15
67664.21,69318.9,59155.12,63290.23
63317.35,67656.24,62486.25,66563.23
66335.12,68073.8,65565.76,67361.3
67352.82,70198.1,66101.99,68308.8
68516.27,68700.75,68033.13,68570.91
68574.73,70025.6,68360.99,69445.06
69422.8,72860.16,67061.79,72085.76
72026.45,73079.18,68570.57,71033.73
70942.13,73705.14,70510.28,73176.83
73240.64,73843.75,68499.47,70654.57
70495.77,72414.25,65528.31,67881.25
68350.39,70049.14,66630.66,67187.76
66942.26,68628.32,64487.23,68208.65
68255.27,68919.57,66534.18,67356.91
67477.36,68111.01,62292.18,63814.01
63693.01,67786.42,60728.94,67069.69
66984.15,68219.51,64490.8,65405.4
65292.39,66631.26,62573.31,63497.89
62690.1,66027.5,62411.2,65044.1
64915.2,66495.4,63813.0,66148.3
66320.7,71155.4,66187.5,70939.8
70824.2,71624.3,69372.4,69828.25
69943.4,71810.7,68412.7,68863.1
68986.75,71622.3,68911.85,70778.9
70822.8,71117.05,69079.9,69657.25
69496.9,70399.9,69435.7,69910.0
69925.05,71341.0,69601.1,70919.3
70873.3,71455.85,68053.34,69760.62
69558.15,69942.52,64549.56,65727.83
65665.34,66931.45,64452.34,65715.27
65522.5,69334.92,65060.32,67935.06
68027.35,68771.09,65934.23,67684.99
67743.59,68505.18,67476.63,68386.68
68401.76,70311.87,68300.04,69329.63
69278.02,72751.01,68894.83,71658.42
71637.78,72005.77,68177.46,69054.77
68884.42,70124.44,67415.1,69769.23
69631.68,71299.24,69524.84,70493.09
70324.98,71247.09,64966.2,66972.21
66955.83,67967.74,60359.95,62086.59
62589.05,65679.29,61730.09,63883.87
63694.63,66924.77,62293.61,63165.2
63102.36,63931.15,61630.14,63033.38
63120.81,64510.06,59673.49,60877.61
60980.03,64176.89,60801.38,63461.08
63492.52,65496.9,59558.49,63868.46
64403.3,65452.39,62953.39,64719.06
64756.53,65725.9,64225.7,64632.06
64762.1,66866.72,64502.45,66498.95
66384.87,67274.48,65812.82,66271.14
66265.1,67086.15,63531.45,64064.71
64000.08,64970.99,62752.75,64833.83
64797.96,65270.54,63281.18,63909.85
63993.92,64067.62,62369.17,63228.75
63262.34,64330.38,63116.89,63653.74
63512.4,63697.75,61752.97,62933.11
62857.04,64700.47,59063.14,59835.58
59968.75,60984.5,56448.28,57347.48
57296.63,59585.89,56889.25,58726.26
58724.68,63222.59,58693.92,62824.14
62582.44,64550.23,62464.76,63909.86
63819.26,64667.0,62905.52,63748.46
63593.38,65529.76,62685.19,63294.83
63292.89,64406.21,62772.66,62954.01
62909.67,63153.38,61418.69,61575.29
61539.97,62669.28,60593.34,62627.54
62610.39,63475.14,60165.41,60561.33
60589.5,61492.12,60443.26,60993.82
60978.86,61848.45,60580.08,61255.24
61088.74,63448.46,60720.44,63083.85
62856.21,63105.4,61052.93,61524.73
61459.42,66462.16,61298.26,65979.5
65839.32,66755.32,64561.71,65262.46
65221.64,67494.9,65101.22,66941.31
66764.14,67395.79,66606.28,66982.65
66943.71,67700.53,65875.99,66181.52
66214.02,70458.16,65982.47,69469.92
69189.92,71941.71,68924.35,69701.92
69587.32,70662.02,69193.14,69390.16
69218.6,70056.77,66224.96,67769.48
67662.96,69250.26,66567.93,68987.24
68852.14,69592.73,68466.69,69099.42
69048.21,69514.36,68615.54,68668.72
68505.34,70590.79,68026.63,69543.69
69548.63,69769.15,67156.79,68206.71
68162.87,68842.62,67058.65,67402.71
67348.23,69498.75,67080.48,68438.57
68378.04,69019.72,66553.61,67548.06
67463.24,67789.72,67148.12,67741.8
67675.95,68420.72,67253.1,67776.93
67808.93,70285.33,67552.78,69089.07
69069.95,71087.47,68533.27,70452.53
70296.36,71790.75,70292.87,71235.28
71150.05,71659.22,70085.59,70703.39
70675.2,71933.66,68161.03,69172.07
69269.51,69569.51,69112.52,69364.85
69335.94,69867.56,69109.28,69690.72
69721.94,70168.65,69144.17,69635.19
69583.51,69664.65,65959.77,67215.39
67229.11,70020.75,66882.65,68074.63
68161.21,68623.86,66205.58,66635.94
66700.14,67327.07,64981.07,65693.82
66112.23,66423.88,65787.61,66016.48
66003.03,66761.01,65979.92,66447.98
66415.93,67269.26,64998.96,66415.25
66476.65,66717.46,63944.61,64895.68
64895.03,65713.87,64622.04,64831.18
64924.29,66456.07,64494.69,65026.4
64990.29,65143.49,63280.54,64086.42
64006.01,64492.88,63893.57,64265.79
64246.25,64493.47,63553.94,63648.95
63829.75,63830.0,58384.53,59457.16
59380.8,62388.36,59343.17,61890.44
61810.42,62474.22,60633.89,60929.36
61031.59,62317.57,60559.42,61422.24
61417.79,62162.24,59801.99,60078.48
60164.48,61118.96,60146.14,60931.98
60976.37,62275.11,60600.19,61893.54
61861.96,63789.55,61730.79,63221.94
63132.95,63243.34,61720.57,61908.32
61921.17,62192.82,59360.46,59572.02
59482.91,60406.37,56716.71,58278.37
58263.2,58720.83,53301.14,56336.54
56492.05,58220.02,56018.01,57986.72
58213.29,58481.37,56578.19,57276.39
57219.79,58207.95,54275.75,56215.4
56169.75,58286.2,56145.64,57885.59
57820.51,59460.97,57122.97,57360.9
57365.72,59529.0,57007.99,57544.64
57520.28,58547.61,56526.58,57552.02
57569.9,58965.81,57549.05,58627.95
58644.88,60412.21,58294.57,60134.75
60063.06,63870.8,60043.71,63811.12
63746.24,65237.1,62414.98,64749.33
64775.34,66143.22,63843.77,64530.92
64114.72,65129.46,63225.69,63796.53
63736.98,67458.95,63284.75,67016.79
66994.12,67624.95,66218.78,67393.21
67019.81,68242.86,65812.37,67740.14
67740.19,68496.89,66559.23,68113.33
68029.13,68056.26,65445.74,65894.83
65806.79,67132.91,65462.89,66027.93
65902.0,65961.36,63393.35,65108.32
65297.14,68158.31,65223.05,67604.94
68070.45,69420.59,66643.34,67903.24
67977.9,69142.44,67053.33,68000.36
67982.06,70038.88,66392.88,67380.62
67296.41,67549.43,65268.01,66128.66
66103.07,66826.0,64500.5,64547.32
64584.97,65111.5,62214.01,64598.63
64749.42,65599.76,61988.75,62233.73
62007.92,62165.71,59872.78,60292.55
60160.21,61078.24,57099.13,59147.4
59015.96,59099.54,48760.03,54132.12
54452.19,57078.75,53907.66,56542.2
56598.08,57745.32,54641.19,55027.21
55294.69,59890.98,54566.36,59545.61
59593.1,62723.05,59427.05,60777.39
60214.95,61498.04,60147.97,61029.38
61013.21,61889.58,58253.56,58567.74
58444.09,60723.81,57634.13,58838.96
58642.19,61614.23,58432.42,60596.15
60589.75,61813.66,58650.08,59126.21
59110.61,59876.17,56067.26,56396.23
56785.84,59858.58,56748.31,59382.37
59100.79,59717.61,58737.09,59412.49
59427.44,60283.2,59159.34,59831.19
59798.57,59798.57,57807.86,59110.52
59092.33,61440.96,58533.93,59339.93
